decision_date,entry_date,end_date,entry_price,end_price,return,upper_barrier,lower_barrier,barrier_touched,value_at_barrier_touched,label
2012-01-03 14:30:00,2012-01-04 14:30:00,2012-01-09 14:30:00,1.871998,1.816665,-0.029558258075062085,1.9851712409682292,1.7588247590317707,lower,1.741332,-1
2012-01-04 14:30:00,2012-01-05 14:30:00,2012-01-11 14:30:00,1.847332,1.881998,0.018765441187615483,1.9590140368314073,1.7356499631685924,time,1.881998,0
2012-01-05 14:30:00,2012-01-06 14:30:00,2012-01-12 14:30:00,1.807998,1.883331,0.04166652839217748,1.917302066203103,1.6986939337968967,time,1.883331,0
2012-01-06 14:30:00,2012-01-09 14:30:00,2012-01-12 14:30:00,1.793998,1.883331,0.04979548472183364,1.9024556842232316,1.685540315776768,upper,1.907998,1
2012-01-09 14:30:00,2012-01-10 14:30:00,2012-01-13 14:30:00,1.816665,1.519331,-0.16367024189930449,1.926493037104499,1.7068369628955007,lower,1.509332,-1
2012-01-10 14:30:00,2012-01-11 14:30:00,2012-01-13 14:30:00,1.841331,1.519331,-0.1748735018310125,1.9526502412413211,1.7300117587586787,lower,1.509332,-1
2012-01-11 14:30:00,2012-01-12 14:30:00,2012-01-13 14:30:00,1.881998,1.519331,-0.19270318034344355,1.9957757995252803,1.7682202004747196,lower,1.509332,-1
2012-01-12 14:30:00,2012-01-13 14:30:00,2012-01-13 14:30:00,1.883331,1.519331,-0.19327457573841247,1.9971893871809352,1.7694726128190648,lower,1.509332,-1
2012-01-13 14:30:00,2012-01-17 14:30:00,2012-01-17 14:30:00,1.519331,1.773332,0.167179502030828,1.61118345570428,1.4274785442957199,upper,1.822665,1
2012-01-17 14:30:00,2012-01-18 14:30:00,2012-01-24 14:30:00,1.773332,1.827998,0.0308267149073045,1.88054030350923,1.6661236964907695,time,1.827998,0
2012-01-18 14:30:00,2012-01-19 14:30:00,2012-01-25 14:30:00,1.787332,1.864665,0.043267283302710464,1.8953866854891015,1.6792773145108981,time,1.864665,0
2012-01-19 14:30:00,2012-01-20 14:30:00,2012-01-26 14:30:00,1.783998,1.929331,0.08146477742688049,1.8918511256661807,1.676144874333819,upper,1.971998,1
2012-01-20 14:30:00,2012-01-23 14:30:00,2012-01-26 14:30:00,1.773332,1.929331,0.087969427044682,1.88054030350923,1.6661236964907695,upper,1.971998,1
2012-01-23 14:30:00,2012-01-24 14:30:00,2012-01-26 14:30:00,1.784665,1.929331,0.0810605912033911,1.8925584497219359,1.6767715502780638,upper,1.971998,1
2012-01-24 14:30:00,2012-01-25 14:30:00,2012-01-26 14:30:00,1.827998,1.929331,0.05543386808957115,1.938511183317205,1.7174848166827947,upper,1.971998,1
2012-01-25 14:30:00,2012-01-26 14:30:00,2012-01-27 14:30:00,1.864665,1.955331,0.048623211139802544,1.9773949181783437,1.7519350818216561,upper,1.981331,1
2012-01-26 14:30:00,2012-01-27 14:30:00,2012-02-02 14:30:00,1.929331,2.016665,0.0452664680140423,2.0459703565433696,1.8126916434566303,upper,2.058665,1
2012-01-27 14:30:00,2012-01-30 14:30:00,2012-02-03 14:30:00,1.955331,2.076664,0.0620524095408911,2.073542208791702,1.8371197912082977,upper,2.088665,1
2012-01-30 14:30:00,2012-01-31 14:30:00,2012-02-06 14:30:00,1.971332,2.119998,0.07541398404733436,2.090510562938839,1.8521534370611605,upper,2.126664,1
2012-01-31 14:30:00,2012-02-01 14:30:00,2012-02-02 14:30:00,1.937999,2.016665,0.040591352214320094,2.055162387900621,1.8208356120993785,upper,2.058665,1
2012-02-01 14:30:00,2012-02-02 14:30:00,2012-02-06 14:30:00,1.971998,2.119998,0.07505078605556391,2.091360931795372,1.8526350682046282,upper,2.126664,1
2012-02-02 14:30:00,2012-02-03 14:30:00,2012-02-09 14:30:00,2.016665,2.171998,0.07702469175594345,2.1386950589758515,1.8946349410241485,upper,2.19333,1
2012-02-03 14:30:00,2012-02-06 14:30:00,2012-02-10 14:30:00,2.076664,2.073332,-0.0016044964423709807,2.2020236742158037,1.9513043257841964,time,2.073332,0
2012-02-06 14:30:00,2012-02-07 14:30:00,2012-02-10 14:30:00,2.119998,2.073332,-0.02201228491724976,2.2478190784319403,1.992176921568059,lower,1.989331,-1
2012-02-07 14:30:00,2012-02-08 14:30:00,2012-02-14 14:30:00,2.106665,2.211331,0.04968326715448347,2.233909959821053,1.979420040178947,upper,2.252664,1
2012-02-08 14:30:00,2012-02-09 14:30:00,2012-02-10 14:30:00,2.128664,2.073332,-0.025993768861595788,2.257221220696447,2.0001067793035534,lower,1.989331,-1
2012-02-09 14:30:00,2012-02-10 14:30:00,2012-02-10 14:30:00,2.171998,2.073332,-0.04542637700403025,2.303132485755755,2.040863514244245,lower,1.989331,-1
2012-02-10 14:30:00,2012-02-13 14:30:00,2012-02-14 14:30:00,2.073332,2.211331,0.06655904601867899,2.201003967572186,1.9456600324278142,upper,2.252664,1
2012-02-13 14:30:00,2012-02-14 14:30:00,2012-02-14 14:30:00,2.099332,2.211331,0.05334982746892819,2.182711424595281,2.0159525754047194,upper,2.252664,1
2012-02-14 14:30:00,2012-02-15 14:30:00,2012-02-15 14:30:00,2.211331,2.239998,0.012963685671661094,2.256958690368741,2.165703309631259,lower,2.151331,-1
2012-02-15 14:30:00,2012-02-16 14:30:00,2012-02-16 14:30:00,2.239998,2.278664,0.01726162255502018,2.2861882966001263,2.1938077033998735,lower,2.16933,-1
2012-02-16 14:30:00,2012-02-17 14:30:00,2012-02-17 14:30:00,2.278664,2.331331,0.023113104871977624,2.325167061031858,2.232160938968142,upper,2.331331,1
2012-02-17 14:30:00,2012-02-21 14:30:00,2012-02-21 14:30:00,2.331331,2.299998,-0.013439961978800975,2.378084952162978,2.284577047837022,lower,2.253998,-1
2012-02-21 14:30:00,2012-02-22 14:30:00,2012-02-22 14:30:00,2.299998,2.281331,-0.008116094013994693,2.3481147018846062,2.2518812981153937,lower,2.166665,-1
2012-02-22 14:30:00,2012-02-23 14:30:00,2012-02-23 14:30:00,2.281331,2.301998,0.00905918518619174,2.3298099686118383,2.232852031388162,upper,2.331331,1
2012-02-23 14:30:00,2012-02-24 14:30:00,2012-02-24 14:30:00,2.301998,2.249998,-0.022589072622999692,2.35069736089153,2.2532986391084706,lower,2.217998,-1
2012-02-24 14:30:00,2012-02-27 14:30:00,2012-02-27 14:30:00,2.249998,2.241331,-0.0038520034240030346,2.2986518093071147,2.2013441906928852,lower,2.199998,-1
2012-02-27 14:30:00,2012-02-28 14:30:00,2012-02-28 14:30:00,2.241331,2.253998,0.005651552581925643,2.2900514140640302,2.19261058593597,upper,2.295998,1
2012-02-28 14:30:00,2012-02-29 14:30:00,2012-03-06 14:30:00,2.253998,2.207331,-0.020704100003638082,2.302995036656451,2.2050009633435494,lower,2.174664,-1
2012-02-29 14:30:00,2012-03-01 14:30:00,2012-03-01 14:30:00,2.227331,2.293998,0.029931339347407392,2.2751575412289755,2.1795044587710244,upper,2.299998,1
2012-03-01 14:30:00,2012-03-02 14:30:00,2012-03-05 14:30:00,2.293998,2.251331,-0.01859940592799132,2.344373692095342,2.2436223079046584,lower,2.230665,-1
2012-03-02 14:30:00,2012-03-05 14:30:00,2012-03-06 14:30:00,2.26933,2.207331,-0.02732039853172528,2.3193518634705232,2.219308136529477,lower,2.174664,-1
2012-03-05 14:30:00,2012-03-06 14:30:00,2012-03-06 14:30:00,2.251331,2.207331,-0.01954399419721047,2.2997872023610726,2.2028747976389274,lower,2.174664,-1
2012-03-06 14:30:00,2012-03-07 14:30:00,2012-03-09 14:30:00,2.207331,2.315998,0.049230042979507865,2.2554025783152967,2.159259421684703,upper,2.353998,1
2012-03-07 14:30:00,2012-03-08 14:30:00,2012-03-09 14:30:00,2.207998,2.315998,0.04891308778359405,2.25589368653271,2.1601023134672896,upper,2.353998,1
2012-03-08 14:30:00,2012-03-09 14:30:00,2012-03-09 14:30:00,2.204665,2.315998,0.05049882862022127,2.2523481103314595,2.15698188966854,upper,2.353998,1
2012-03-09 14:30:00,2012-03-12 13:30:00,2012-03-12 13:30:00,2.315998,2.400664,0.036557026387760226,2.3713656231872258,2.2606303768127742,upper,2.41933,1
2012-03-12 13:30:00,2012-03-13 13:30:00,2012-03-14 13:30:00,2.400664,2.352664,-0.019994468197132145,2.453560457045928,2.3477675429540716,lower,2.319998,-1
2012-03-13 13:30:00,2012-03-14 13:30:00,2012-03-14 13:30:00,2.405998,2.352664,-0.022167100720781978,2.4590086725712146,2.3529873274287847,lower,2.319998,-1
2012-03-14 13:30:00,2012-03-15 13:30:00,2012-03-19 13:30:00,2.352664,2.331998,-0.008784084765185276,2.3998742547729623,2.3054537452270374,lower,2.302664,-1
2012-03-15 13:30:00,2012-03-16 13:30:00,2012-03-16 13:30:00,2.333331,2.354665,0.009143152000294842,2.380203666974354,2.286458333025646,upper,2.392664,1
2012-03-16 13:30:00,2012-03-19 13:30:00,2012-03-19 13:30:00,2.354665,2.331998,-0.009626422442258144,2.4014032799198004,2.3079267200801987,lower,2.302664,-1
2012-03-19 13:30:00,2012-03-20 13:30:00,2012-03-22 13:30:00,2.331998,2.29333,-0.016581489349476255,2.3771103118152275,2.286885688184772,lower,2.286664,-1
2012-03-20 13:30:00,2012-03-21 13:30:00,2012-03-23 13:30:00,2.330665,2.271998,-0.02517178573497274,2.3751339284000026,2.2861960715999983,lower,2.209997,-1
2012-03-21 13:30:00,2012-03-22 13:30:00,2012-03-22 13:30:00,2.34333,2.29333,-0.021337156951859032,2.3878199585856636,2.298840041414336,lower,2.286664,-1
2012-03-22 13:30:00,2012-03-23 13:30:00,2012-03-23 13:30:00,2.29333,2.271998,-0.009301757706043233,2.338182248109819,2.248477751890181,lower,2.209997,-1
2012-03-23 13:30:00,2012-03-26 13:30:00,2012-03-26 13:30:00,2.271998,2.49333,0.09741733927582677,2.3150911490288753,2.228904850971125,upper,2.539331,1
2012-03-26 13:30:00,2012-03-27 13:30:00,2012-03-27 13:30:00,2.49333,2.529331,0.014438923046688635,2.5649229172995534,2.4217370827004463,upper,2.663331,1
2012-03-27 13:30:00,2012-03-28 13:30:00,2012-03-30 13:30:00,2.529331,2.482665,-0.018449937948018705,2.602124777676236,2.4565372223237634,lower,2.44533,-1
2012-03-28 13:30:00,2012-03-29 13:30:00,2012-03-30 13:30:00,2.523331,2.482665,-0.016115999050461596,2.5953606219973695,2.451301378002631,lower,2.44533,-1
2012-03-29 13:30:00,2012-03-30 13:30:00,2012-04-03 13:30:00,2.488664,2.533997,0.018215797713150447,2.5591897018733705,2.4181382981266295,upper,2.564637,1
2012-03-30 13:30:00,2012-04-02 13:30:00,2012-04-03 13:30:00,2.482665,2.533997,0.020676168552744706,2.552587079643514,2.4127429203564863,upper,2.564637,1
2012-04-02 13:30:00,2012-04-03 13:30:00,2012-04-03 13:30:00,2.438664,2.533997,0.03909230627917567,2.5081210139863517,2.3692069860136487,upper,2.564637,1
2012-04-03 13:30:00,2012-04-04 13:30:00,2012-04-04 13:30:00,2.533997,2.333331,-0.0791895175882213,2.607241328371529,2.4607526716284704,lower,2.312664,-1
2012-04-04 13:30:00,2012-04-05 13:30:00,2012-04-09 13:30:00,2.333331,2.209997,-0.05285748142890993,2.4144972202190638,2.252164779780936,lower,2.206665,-1
2012-04-05 13:30:00,2012-04-09 13:30:00,2012-04-09 13:30:00,2.298664,2.209997,-0.03857327560704829,2.3791417189381465,2.2181862810618536,lower,2.206665,-1
2012-04-09 13:30:00,2012-04-10 13:30:00,2012-04-11 13:30:00,2.209997,2.205998,-0.0018095047187846245,2.285717787410734,2.1342762125892656,lower,2.133997,-1
2012-04-10 13:30:00,2012-04-11 13:30:00,2012-04-12 13:30:00,2.163999,2.229331,0.030190402121257988,2.235996760803864,2.0920012391961356,upper,2.298664,1
2012-04-11 13:30:00,2012-04-12 13:30:00,2012-04-12 13:30:00,2.205998,2.229331,0.010577072146030979,2.280289814601658,2.1317061853983423,upper,2.298664,1
2012-04-12 13:30:00,2012-04-13 13:30:00,2012-04-16 13:30:00,2.229331,2.149998,-0.03558601212650795,2.304086735747934,2.154575264252066,lower,2.139331,-1
2012-04-13 13:30:00,2012-04-16 13:30:00,2012-04-16 13:30:00,2.239331,2.149998,-0.03989271795906898,2.31442106330258,2.16424093669742,lower,2.139331,-1
2012-04-16 13:30:00,2012-04-17 13:30:00,2012-04-19 13:30:00,2.149998,2.210664,0.028216770434205,2.2241518952293147,2.0758441047706855,upper,2.228664,1
2012-04-17 13:30:00,2012-04-18 13:30:00,2012-04-19 13:30:00,2.149332,2.210664,0.028535377503336,2.2234255351168986,2.075238464883101,upper,2.228664,1
2012-04-18 13:30:00,2012-04-19 13:30:00,2012-04-24 13:30:00,2.177331,2.121332,-0.02571910288330066,2.2528134471982466,2.1018485528017536,lower,2.066665,-1
2012-04-19 13:30:00,2012-04-20 13:30:00,2012-04-23 13:30:00,2.210664,2.129331,-0.03679120843330324,2.2877302380464584,2.1335977619535416,lower,2.113999,-1
2012-04-20 13:30:00,2012-04-23 13:30:00,2012-04-23 13:30:00,2.210664,2.129331,-0.03679120843330324,2.2870964073888618,2.1342315926111377,lower,2.113999,-1
2012-04-23 13:30:00,2012-04-24 13:30:00,2012-04-26 13:30:00,2.129331,2.232665,0.04852885718566057,2.2048070111312232,2.0538549888687765,upper,2.234664,1
2012-04-24 13:30:00,2012-04-25 13:30:00,2012-04-25 13:30:00,2.121332,2.193998,0.03425489268063645,2.1775595881811634,2.0651044118188375,upper,2.199332,1
2012-04-25 13:30:00,2012-04-26 13:30:00,2012-05-01 13:30:00,2.193998,2.251998,0.02643575791773731,2.2548148793319776,2.1331811206680227,upper,2.280665,1
2012-04-26 13:30:00,2012-04-27 13:30:00,2012-05-03 13:30:00,2.232665,2.163999,-0.03075517374975641,2.295715960249752,2.1696140397502477,lower,2.141998,-1
2012-04-27 13:30:00,2012-04-30 13:30:00,2012-05-02 13:30:00,2.222664,2.262664,0.017996422311244542,2.2852932780800677,2.1600347219199323,upper,2.292664,1
2012-04-30 13:30:00,2012-05-01 13:30:00,2012-05-01 13:30:00,2.208664,2.251998,0.019620005578032583,2.2708828530966,2.146445146903401,upper,2.280665,1
2012-05-01 13:30:00,2012-05-02 13:30:00,2012-05-03 13:30:00,2.251998,2.163999,-0.039075967207786125,2.3162897686893413,2.1877062313106586,lower,2.141998,-1
2012-05-02 13:30:00,2012-05-03 13:30:00,2012-05-03 13:30:00,2.262664,2.163999,-0.043605678969568615,2.3233664414584325,2.201961558541568,lower,2.141998,-1
2012-05-03 13:30:00,2012-05-04 13:30:00,2012-05-04 13:30:00,2.163999,2.121998,-0.019408973848878838,2.2126896639410427,2.1153083360589573,lower,2.093331,-1
2012-05-04 13:30:00,2012-05-07 13:30:00,2012-05-07 13:30:00,2.121998,2.164665,0.02010699350329255,2.170047722178749,2.073948277821251,upper,2.171998,1
2012-05-07 13:30:00,2012-05-08 13:30:00,2012-05-08 13:30:00,2.164665,2.012665,-0.07021871744588641,2.2115822815120643,2.1177477184879354,lower,1.957998,-1
2012-05-08 13:30:00,2012-05-09 13:30:00,2012-05-10 13:30:00,2.012665,2.197332,0.09175247743663237,2.065756633149918,1.9595733668500817,upper,2.311997,1
2012-05-09 13:30:00,2012-05-10 13:30:00,2012-05-10 13:30:00,2.003998,2.197332,0.09647414817779242,2.0557664152171187,1.9522295847828817,upper,2.311997,1
2012-05-10 13:30:00,2012-05-11 13:30:00,2012-05-14 13:30:00,2.197332,2.003998,-0.0879857936806999,2.272564766606727,2.1220992333932727,lower,2.003331,-1
2012-05-11 13:30:00,2012-05-14 13:30:00,2012-05-14 13:30:00,2.149998,2.003998,-0.06790703991352545,2.224270029494395,2.075725970505605,lower,2.003331,-1
2012-05-14 13:30:00,2012-05-15 13:30:00,2012-05-16 13:30:00,2.003998,1.945331,-0.029274979316346744,2.0775177935138807,1.9304782064861197,lower,1.925331,-1
2012-05-15 13:30:00,2012-05-16 13:30:00,2012-05-17 13:30:00,1.961997,1.904665,-0.029221247535036975,2.0343957477658865,1.8895982522341137,lower,1.882665,-1
2012-05-16 13:30:00,2012-05-17 13:30:00,2012-05-18 13:30:00,1.945331,1.837331,-0.055517544315080505,2.016712942914543,1.8739490570854567,lower,1.788665,-1
2012-05-17 13:30:00,2012-05-18 13:30:00,2012-05-18 13:30:00,1.904665,1.837331,-0.035352148540557,1.9742483932973984,1.8350816067026017,lower,1.788665,-1
2012-05-18 13:30:00,2012-05-21 13:30:00,2012-05-21 13:30:00,1.837331,1.917998,0.043904446177634865,1.9053837479283893,1.7692782520716106,upper,1.950664,1
2012-05-21 13:30:00,2012-05-22 13:30:00,2012-05-22 13:30:00,1.917998,2.052664,0.07021175204562255,1.9912261011403933,1.8447698988596068,upper,2.089331,1
2012-05-22 13:30:00,2012-05-23 13:30:00,2012-05-23 13:30:00,2.052664,2.067998,0.007470292264101546,2.1382190608240452,1.967108939175955,lower,1.966665,-1
2012-05-23 13:30:00,2012-05-24 13:30:00,2012-05-24 13:30:00,2.067998,2.021332,-0.022565785846988082,2.152613814055065,1.983382185944935,lower,1.979331,-1
2012-05-24 13:30:00,2012-05-25 13:30:00,2012-05-29 13:30:00,2.021332,2.112665,0.04518456146738866,2.103965186205777,1.9386988137942236,upper,2.128664,1
2012-05-25 13:30:00,2012-05-29 13:30:00,2012-05-29 13:30:00,1.987331,2.112665,0.06306649471074513,2.0687686727698713,1.9058933272301288,upper,2.128664,1
2012-05-29 13:30:00,2012-05-30 13:30:00,2012-05-30 13:30:00,2.112665,2.027331,-0.040391638049572264,2.2049672522360244,2.0203627477639756,lower,2.015999,-1
2012-05-30 13:30:00,2012-05-31 13:30:00,2012-05-31 13:30:00,2.027331,1.966665,-0.029924072586075042,2.1170063031468147,1.9376556968531855,lower,1.916665,-1
2012-05-31 13:30:00,2012-06-01 13:30:00,2012-06-01 13:30:00,1.966665,1.876664,-0.04576325912140603,2.054255162240248,1.8790748377597524,lower,1.850664,-1
2012-06-01 13:30:00,2012-06-04 13:30:00,2012-06-06 13:30:00,1.876664,1.947998,0.03801106644556499,1.9604301126943802,1.79289788730562,upper,1.963331,1
2012-06-04 13:30:00,2012-06-05 13:30:00,2012-06-06 13:30:00,1.858665,1.947998,0.048062991448163,1.9414429073565336,1.7758870926434664,upper,1.963331,1
2012-06-05 13:30:00,2012-06-06 13:30:00,2012-06-06 13:30:00,1.860665,1.947998,0.04693644476571542,1.9428283699652495,1.7785016300347505,upper,1.963331,1
2012-06-06 13:30:00,2012-06-07 13:30:00,2012-06-11 13:30:00,1.947998,1.941331,-0.0034224881134374773,2.0318293568121444,1.8641666431878552,upper,2.066665,1
2012-06-07 13:30:00,2012-06-08 13:30:00,2012-06-08 13:30:00,1.928664,2.005331,0.03975135119440195,2.0117455372757074,1.8455824627242925,upper,2.012665,1
2012-06-08 13:30:00,2012-06-11 13:30:00,2012-06-12 13:30:00,2.005331,1.977331,-0.013962782204035157,2.0812751841299155,1.9293868158700842,lower,1.920665,-1
2012-06-11 13:30:00,2012-06-12 13:30:00,2012-06-13 13:30:00,1.941331,1.984665,0.022321798807107076,2.0154807613784826,1.867181238621517,upper,2.042665,1
2012-06-12 13:30:00,2012-06-13 13:30:00,2012-06-18 13:30:00,1.977331,2.122665,0.07350008673307609,2.0473713624705185,1.9072906375294814,upper,2.155331,1
2012-06-13 13:30:00,2012-06-14 13:30:00,2012-06-14 13:30:00,1.984665,1.959331,-0.012764874676582683,2.054295688474717,1.9150343115252828,lower,1.907998,-1
2012-06-14 13:30:00,2012-06-15 13:30:00,2012-06-18 13:30:00,1.959331,2.122665,0.08336212717504092,2.0282192385641262,1.8904427614358736,upper,2.155331,1
2012-06-15 13:30:00,2012-06-18 13:30:00,2012-06-18 13:30:00,1.993998,2.122665,0.06452714596504114,2.063699754536084,1.924296245463916,upper,2.155331,1
2012-06-18 13:30:00,2012-06-19 13:30:00,2012-06-20 13:30:00,2.122665,2.251998,0.060929539046434514,2.1997523517113313,2.0455776482886687,upper,2.299998,1
2012-06-19 13:30:00,2012-06-20 13:30:00,2012-06-20 13:30:00,2.139331,2.251998,0.052664594679364754,2.2148793738862027,2.063782626113797,upper,2.299998,1
2012-06-20 13:30:00,2012-06-21 13:30:00,2012-06-21 13:30:00,2.251998,2.145998,-0.04706931356066918,2.3281668194039913,2.1758291805960086,lower,2.122665,-1
2012-06-21 13:30:00,2012-06-22 13:30:00,2012-06-22 13:30:00,2.145998,2.252331,0.049549440400223944,2.222762602585466,2.0692333974145343,upper,2.265331,1
2012-06-22 13:30:00,2012-06-25 13:30:00,2012-06-26 13:30:00,2.252331,2.107331,-0.06437774909638061,2.335076744795533,2.1695852552044665,lower,2.092665,-1
2012-06-25 13:30:00,2012-06-26 13:30:00,2012-06-26 13:30:00,2.207331,2.107331,-0.045303581565247844,2.28866667954965,2.12599532045035,lower,2.092665,-1
2012-06-26 13:30:00,2012-06-27 13:30:00,2012-06-29 13:30:00,2.107331,2.085997,-0.01012370624263581,2.1831036438923115,2.031558356107688,upper,2.186664,1
2012-06-27 13:30:00,2012-06-28 13:30:00,2012-06-28 13:30:00,2.130665,2.093998,-0.017209181171136713,2.2045925665363773,2.056737433463623,lower,2.041331,-1
2012-06-28 13:30:00,2012-06-29 13:30:00,2012-06-29 13:30:00,2.093998,2.085997,-0.003820920554843007,2.1655569686621807,2.0224390313378193,upper,2.186664,1
2012-06-29 13:30:00,2012-07-02 13:30:00,2012-07-02 13:30:00,2.085997,2.026664,-0.028443473312761276,2.153185203552632,2.0188087964473675,lower,2.012665,-1
2012-07-02 13:30:00,2012-07-03 13:30:00,2012-07-05 13:30:00,2.026664,2.081998,0.02730299645131123,2.093443224646477,1.9598847753535225,upper,2.111331,1
2012-07-03 13:30:00,2012-07-05 13:30:00,2012-07-06 13:30:00,2.043998,2.065999,0.010763709162142006,2.111343023021846,1.9766529769781545,upper,2.115331,1
2012-07-05 13:30:00,2012-07-06 13:30:00,2012-07-10 13:30:00,2.081998,2.084665,0.0012809810576187859,2.1478779064504354,2.0161180935495646,upper,2.165331,1
2012-07-06 13:30:00,2012-07-09 13:30:00,2012-07-10 13:30:00,2.065999,2.084665,0.00903485432471171,2.1312750700952003,2.0007229299048,upper,2.165331,1
2012-07-09 13:30:00,2012-07-10 13:30:00,2012-07-10 13:30:00,2.099332,2.084665,-0.006986508089239703,2.1635959152989894,2.035068084701011,upper,2.165331,1
2012-07-10 13:30:00,2012-07-11 13:30:00,2012-07-12 13:30:00,2.084665,2.179998,0.0457306089947304,2.146408348513585,2.0229216514864157,upper,2.200664,1
2012-07-11 13:30:00,2012-07-12 13:30:00,2012-07-12 13:30:00,2.100664,2.179998,0.037766153939897,2.162498643780798,2.038829356219202,upper,2.200664,1
2012-07-12 13:30:00,2012-07-13 13:30:00,2012-07-13 13:30:00,2.179998,2.283331,0.047400502202295657,2.246315469209903,2.113680530790097,upper,2.29333,1
2012-07-13 13:30:00,2012-07-16 13:30:00,2012-07-16 13:30:00,2.283331,2.397332,0.049927496276273575,2.3552839639939234,2.2113780360060766,upper,2.399998,1
2012-07-16 13:30:00,2012-07-17 13:30:00,2012-07-17 13:30:00,2.397332,2.223332,-0.0725806855287461,2.4760200256833507,2.3186439743166494,lower,2.158665,-1
2012-07-17 13:30:00,2012-07-18 13:30:00,2012-07-18 13:30:00,2.223332,2.143331,-0.035982480349313645,2.30120823788397,2.14545576211603,lower,2.070665,-1
2012-07-18 13:30:00,2012-07-19 13:30:00,2012-07-23 13:30:00,2.143331,2.043998,-0.046345151542155495,2.2206136665216643,2.066048333478335,lower,2.041331,-1
2012-07-19 13:30:00,2012-07-20 13:30:00,2012-07-23 13:30:00,2.151331,2.043998,-0.04989143929967062,2.2243577816044793,2.0783042183955205,lower,2.041331,-1
2012-07-20 13:30:00,2012-07-23 13:30:00,2012-07-23 13:30:00,2.119331,2.043998,-0.03554565096249696,2.1880196216299064,2.0506423783700933,lower,2.041331,-1
2012-07-23 13:30:00,2012-07-24 13:30:00,2012-07-24 13:30:00,2.043998,1.989331,-0.0267451338015009,2.1075779758578106,1.9804180241421896,lower,1.974665,-1
2012-07-24 13:30:00,2012-07-25 13:30:00,2012-07-25 13:30:00,1.989331,1.929998,-0.029825604688209183,2.051637539063085,1.927024460936915,lower,1.916665,-1
2012-07-25 13:30:00,2012-07-26 13:30:00,2012-07-26 13:30:00,1.929998,1.875331,-0.028324899818549045,1.9887541635682213,1.8712418364317789,lower,1.842665,-1
2012-07-26 13:30:00,2012-07-27 13:30:00,2012-07-27 13:30:00,1.875331,1.967331,0.04905800629328895,1.932893415558514,1.8177685844414861,upper,1.977331,1
2012-07-27 13:30:00,2012-07-30 13:30:00,2012-07-30 13:30:00,1.967331,1.823332,-0.07319510544997257,2.0320714245594345,1.9025905754405654,lower,1.813999,-1
2012-07-30 13:30:00,2012-07-31 13:30:00,2012-08-01 13:30:00,1.823332,1.749998,-0.04021977346966982,1.8898894304206268,1.756774569579373,lower,1.735332,-1
2012-07-31 13:30:00,2012-08-01 13:30:00,2012-08-01 13:30:00,1.827998,1.749998,-0.04266963092957436,1.8940977214984496,1.7618982785015507,lower,1.735332,-1
2012-08-01 13:30:00,2012-08-02 13:30:00,2012-08-03 13:30:00,1.749998,1.817998,0.03885718726535691,1.8147297734785648,1.685266226521435,upper,1.836665,1
2012-08-02 13:30:00,2012-08-03 13:30:00,2012-08-03 13:30:00,1.739999,1.817998,0.044827037256917925,1.803505284356202,1.676492715643798,upper,1.836665,1
2012-08-03 13:30:00,2012-08-06 13:30:00,2012-08-06 13:30:00,1.817998,1.884665,0.03667055739335248,1.8877801582876808,1.748215841712319,upper,1.913331,1
2012-08-06 13:30:00,2012-08-07 13:30:00,2012-08-07 13:30:00,1.884665,2.016665,0.07003897244337859,1.958661920591466,1.810668079408534,upper,2.059997,1
2012-08-07 13:30:00,2012-08-08 13:30:00,2012-08-08 13:30:00,2.016665,1.939331,-0.038347469708652764,2.1026796514877892,1.9306503485122106,lower,1.905998,-1
2012-08-08 13:30:00,2012-08-09 13:30:00,2012-08-13 13:30:00,1.939331,2.077998,0.07150249235432224,2.023509622416078,1.8551523775839218,upper,2.086665,1
2012-08-09 13:30:00,2012-08-10 13:30:00,2012-08-13 13:30:00,1.960665,2.077998,0.05984347147523922,2.043959555263137,1.8773704447368633,upper,2.086665,1
2012-08-10 13:30:00,2012-08-13 13:30:00,2012-08-13 13:30:00,1.995998,2.077998,0.041082205493191915,2.0779958273983183,1.9140001726016815,upper,2.086665,1
2012-08-13 13:30:00,2012-08-14 13:30:00,2012-08-14 13:30:00,2.077998,1.961331,-0.056143942390704936,2.162140023973627,1.993855976026373,lower,1.950664,-1
2012-08-14 13:30:00,2012-08-15 13:30:00,2012-08-17 13:30:00,1.961331,2.000664,0.0200542386777143,2.0382615071493695,1.8844004928506304,upper,2.047332,1
2012-08-15 13:30:00,2012-08-16 13:30:00,2012-08-17 13:30:00,1.959997,2.000664,0.020748501145665024,2.0355929844906644,1.8844010155093354,upper,2.047332,1
2012-08-16 13:30:00,2012-08-17 13:30:00,2012-08-20 13:30:00,2.019998,1.967331,-0.026072798091879415,2.0993947569026425,1.9406012430973576,lower,1.939999,-1
2012-08-17 13:30:00,2012-08-20 13:30:00,2012-08-24 13:30:00,2.000664,1.966665,-0.016993858039130953,2.0791593993135913,1.9221686006864085,time,1.966665,0
2012-08-20 13:30:00,2012-08-21 13:30:00,2012-08-23 13:30:00,1.967331,2.048665,0.04134230589565266,2.0432912412604574,1.8913707587395425,upper,2.056665,1
2012-08-21 13:30:00,2012-08-22 13:30:00,2012-08-23 13:30:00,1.940665,2.048665,0.055651026838738314,2.014919861760743,1.866410138239257,upper,2.056665,1
