,time,open,high,low,close,Volume,Histogram,MACD,Signal,K,D,Turnover (Cr),10 MA Turnover,Turnover / 10MA (X),time_converted,decision_date,entry_date,end_date,entry_price,end_price,return,upper_barrier,lower_barrier,barrier_touched,value_at_barrier_touched,label
15,1284557400,1.398665,1.466665,1.385998,1.465332,10271380.0,0.0099734062477359,0.0297532286977606,0.0197798224500247,51.2180133925152,41.54338699841683,1.505098179816,0.92509825421537,1.626960350381984,15092010,2010-09-07 13:30:00,2010-09-08 13:30:00,2010-09-10 13:30:00,1.369331,1.344665,-0.0180131757770765,1.4053791432617866,1.3332828567382138,lower,1.317331,-1
16,1284643800,1.476665,1.543998,1.389332,1.395999,40288240.0,0.0071997728452881,0.0287795385066349,0.0215797656613467,51.22192746877456,48.1376643045391,5.624234275176,1.38615410293673,4.057437959647055,16092010,2010-09-08 13:30:00,2010-09-09 13:30:00,2010-09-10 13:30:00,1.393331,1.344665,-0.0349278096877196,1.4300109521073343,1.356651047892666,lower,1.317331,-1
17,1284730200,1.401332,1.421333,1.319999,1.348665,17976887.0,0.0018664052697664,0.0239127722485548,0.0220463669787883,51.6697008524823,51.36988057125733,2.4244798305855,1.5260272247743498,1.5887526717906373,17092010,2010-09-09 13:30:00,2010-09-10 13:30:00,2010-09-10 13:30:00,1.380666,1.344665,-0.0260750970908242,1.417012541314465,1.3443194586855352,lower,1.317331,-1
18,1284989400,1.377999,1.423333,1.343999,1.403665,14212139.0,0.0017346927401066,0.0242147329039217,0.022480040163815,50.65528207071527,51.182303463990685,1.9949082089435,1.6340019104199797,1.2208726294761545,20092010,2010-09-10 13:30:00,2010-09-13 13:30:00,2010-09-13 13:30:00,1.344665,1.381332,0.0272685018201559,1.3800638017207747,1.3092661982792255,upper,1.393299,1
19,1285075800,1.392665,1.436665,1.377999,1.384665,11940011.0,0.000143720570684,0.0226596908771701,0.022515970306486,41.84320198084767,48.056061634681726,1.6532915331315,1.7493500988204498,0.9450889986208476,21092010,2010-09-13 13:30:00,2010-09-14 13:30:00,2010-09-14 13:30:00,1.381332,1.407999,0.0193052792522,1.417696074009929,1.344967925990071,upper,1.439999,1
20,1285162200,1.391332,1.396665,1.319999,1.324665,14442254.0,-0.0048953376650832,0.016396798225132,0.0212921358902152,21.843201980847667,38.11389534413686,1.913114839491,1.8803897899700093,1.017403332912966,22092010,2010-09-14 13:30:00,2010-09-15 13:30:00,2010-09-15 13:30:00,1.407999,1.465332,0.0407194891473645,1.4452772684723094,1.3707207315276906,upper,1.466665,1
21,1285248600,1.325999,1.342665,1.299999,1.303999,10021150.0,-0.0093100722339721,0.0096545455977501,0.0189646178317222,16.19742958121439,26.627944514303223,1.306756957885,1.9331550556449093,0.6759711043711699,23092010,2010-09-15 13:30:00,2010-09-16 13:30:00,2010-09-16 13:30:00,1.465332,1.395999,-0.0473155571570129,1.5055392026825043,1.425124797317496,lower,1.389332,-1
22,1285335000,1.329999,1.345999,1.309998,1.339999,8684813.0,-0.0094645538667697,0.00713392549826,0.0165984793650298,23.663219960027785,20.567950507363264,1.1637640735187,1.97156012170628,0.5902757216003763,24092010,2010-09-16 13:30:00,2010-09-17 13:30:00,2010-09-17 13:30:00,1.395999,1.348665,-0.033906901079442,1.437152391937415,1.3548456080625852,lower,1.319999,-1
23,1285594200,1.359998,1.387332,1.336665,1.368665,6278961.0,-0.0073871604252739,0.0073645288334374,0.0147516892587113,26.77829167789941,22.21298040638051,0.8593794157065,1.9827604047509293,0.4334257501044123,27092010,2010-09-17 13:30:00,2010-09-20 13:30:00,2010-09-20 13:30:00,1.348665,1.403665,0.0407810686864417,1.390189482231517,1.307140517768483,upper,1.423333,1
24,1285680600,1.402665,1.432666,1.383998,1.426665,18216993.0,-0.002130907139444,0.0120880553344062,0.0142189624738503,38.52758589274156,29.65636584355625,2.5989546318345003,2.10439819460882,1.2350108636724106,28092010,2010-09-20 13:30:00,2010-09-21 13:30:00,2010-09-22 13:30:00,1.403665,1.324665,-0.0562812351950073,1.4482527710802202,1.3590772289197794,lower,1.319999,-1
25,1285767000,1.412665,1.468665,1.408665,1.465332,29541884.0,0.0036133223030972,0.0187356153527218,0.0151222930496246,58.52758589274156,41.277821154460845,4.3288667965488,2.3867750562821,1.8136886361180231,29092010,2010-09-21 13:30:00,2010-09-22 13:30:00,2010-09-22 13:30:00,1.384665,1.324665,-0.0433317806111948,1.426013524860287,1.3433164751397129,lower,1.319999,-1
26,1285853400,1.466665,1.476659,1.345999,1.360332,32949407.0,0.000185555947608,0.0153542379841347,0.0151686820365266,63.46683360462157,53.507335130034896,4.482213272312401,2.27257295599574,1.9723077582556616,30092010,2010-09-22 13:30:00,2010-09-23 13:30:00,2010-09-27 13:30:00,1.324665,1.368665,0.0332159451634941,1.3639070183586233,1.2854229816413767,upper,1.387332,1
27,1285939800,1.379332,1.383332,1.353999,1.373333,8986073.0,-0.0012812252779205,0.0135671504391259,0.0148483757170464,62.3354590748777,61.44329285741361,1.2340870591309,2.15353367885028,0.5730521288107969,1102010,2010-09-23 13:30:00,2010-09-24 13:30:00,2010-09-24 13:30:00,1.303999,1.339999,0.0276073831344962,1.341453449983786,1.2665445500162138,upper,1.345999,1
28,1286199000,1.361998,1.411332,1.353332,1.399333,9653994.0,-0.0006095219354621,0.0140864732977188,0.0146959952331809,60.471753802735904,62.09134882741173,1.3509152386002,2.08913438181595,0.6466387468219906,4102010,2010-09-24 13:30:00,2010-09-27 13:30:00,2010-09-27 13:30:00,1.339999,1.368665,0.0213925532780248,1.3793094031284063,1.3006885968715935,upper,1.387332,1
29,1286285400,1.409998,1.418665,1.400665,1.407999,4979044.0,0.0002625041449001,0.0150241254143062,0.014761621269406,54.459735435079935,59.08898277089785,0.7010488972955999,1.99391011823236,0.351595034743639,5102010,2010-09-27 13:30:00,2010-09-28 13:30:00,2010-09-28 13:30:00,1.368665,1.426665,0.0423770608585739,1.409257185931628,1.3280728140683722,upper,1.432666,1
30,1286371800,1.403999,1.417199,1.354666,1.363999,4703284.0,-0.0021472437942695,0.0120775665265691,0.0142248103208386,38.37277260671996,51.10142061484527,0.6415274672716,1.86675138101042,0.3436598326898568,6102010,2010-09-28 13:30:00,2010-09-29 13:30:00,2010-09-30 13:30:00,1.426665,1.360332,-0.0464951477747053,1.4708314994786316,1.3824985005213684,lower,1.345999,-1
31,1286458200,1.371333,1.375999,1.355999,1.361998,2115302.0,-0.0038024490758347,0.0094717489760451,0.0132741980518799,37.0394371818504,43.29064840788343,0.2881037093396,1.76488605615588,0.1632421018539419,7102010,2010-09-29 13:30:00,2010-09-30 13:30:00,2010-09-30 13:30:00,1.465332,1.360332,-0.0716561161566115,1.5105087481043775,1.4201552518956224,lower,1.345999,-1
32,1286544600,1.361998,1.385998,1.359332,1.361998,4021654.0,-0.004761587345678,0.0073222138697823,0.0120838012154604,33.86316023608359,36.42512334155131,0.5477484704692,1.7032844958509297,0.3215836648566186,8102010,2010-09-30 13:30:00,2010-10-01 13:30:00,2010-10-04 13:30:00,1.360332,1.399333,0.0286702069788844,1.4061537262881574,1.3145102737118428,upper,1.411332,1
33,1286803800,1.362665,1.379933,1.337999,1.349333,2567912.0,-0.0060315627761468,0.0045443477452769,0.0105759105214237,23.7636962793475,31.55543123242716,0.3464968402696,1.65199623830724,0.2097443276412341,11102010,2010-10-01 13:30:00,2010-10-04 13:30:00,2010-10-08 13:30:00,1.373333,1.361998,-0.0082536427800102,1.4187247224580846,1.327941277541915,time,1.361998,0
34,1286890200,1.346665,1.352192,1.335332,1.349333,3658683.0,-0.0066077928425017,0.0023161694682964,0.0089239623107982,12.294729311001689,23.3071952754776,0.4936781708439,1.44146859220818,0.342482780070592,12102010,2010-10-04 13:30:00,2010-10-05 13:30:00,2010-10-11 13:30:00,1.399333,1.349333,-0.0357313091308502,1.4459854689387708,1.352680531061229,lower,1.337999,-1
35,1286976600,1.375999,1.389999,1.357332,1.369331,4808119.0,-0.0054277036849252,0.0021393327046417,0.0075670363895669,20.84664793662859,18.96835784232593,0.6583906398389,1.0744209765371902,0.6127864721711438,13102010,2010-10-05 13:30:00,2010-10-06 13:30:00,2010-10-06 13:30:00,1.407999,1.363999,-0.031250022194618,1.4542475761935894,1.3617504238064106,lower,1.354666,-1
36,1287063000,1.399999,1.401993,1.359998,1.383332,4419304.0,-0.0035789935822961,0.0030932944116968,0.0066722879939929,33.92158337332588,22.35432020698538,0.6113364640928001,0.6873332957152298,0.8894323436734598,14102010,2010-10-06 13:30:00,2010-10-07 13:30:00,2010-10-13 13:30:00,1.363999,1.369331,0.0039090937749955,1.4096005710787574,1.3183974289212423,time,1.369331,0
37,1287149400,1.392665,1.393331,1.349999,1.369331,4272604.0,-0.0031869822349687,0.0026885602002819,0.0058755424352507,38.66124785153865,31.143159720497703,0.5850609107924001,0.62243068088138,0.9399615551790228,15102010,2010-10-07 13:30:00,2010-10-08 13:30:00,2010-10-14 13:30:00,1.361998,1.383332,0.0156637528102096,1.4074518168597034,1.3165441831402964,time,1.383332,0
38,1287408600,1.367999,1.375991,1.347999,1.348665,2440937.0,-0.004146632281286,0.0006922520836432,0.0048388843649292,39.52086455592379,37.3678985935961,0.3292006299105,0.5202592200124101,0.6327627022211109,18102010,2010-10-08 13:30:00,2010-10-11 13:30:00,2010-10-15 13:30:00,1.361998,1.369331,0.0053840020323084,1.4066867817885502,1.31730921821145,time,1.369331,0
39,1287495000,1.346665,1.360405,1.333332,1.336665,3676908.0,-0.005340676173542,-0.0018369608519983,0.0035037153215437,38.9359307732534,39.03934772690527,0.491479423182,0.49930227260105,0.9843324377870386,19102010,2010-10-11 13:30:00,2010-10-12 13:30:00,2010-10-14 13:30:00,1.349333,1.383332,0.0251968935763077,1.3929089570430877,1.3057570429569123,upper,1.401993,1
40,1287581400,1.343999,1.379332,1.335998,1.376665,4686664.0,-0.0032883488337476,-0.0006067207206408,0.0026816281131068,43.17767331435004,40.54482288117574,0.6451966295560001,0.4996691888294901,1.2912475773569674,20102010,2010-10-12 13:30:00,2010-10-13 13:30:00,2010-10-14 13:30:00,1.349333,1.383332,0.0251968935763077,1.392447805542142,1.306218194457858,upper,1.401993,1
41,1287667800,1.373999,1.396665,1.363332,1.383332,6269991.0,-0.0014285846647055,0.0008958972822248,0.0023244819469304,44.7467122763244,42.28677212130928,0.8673479190012,0.5575936097956502,1.5555198333766238,21102010,2010-10-13 13:30:00,2010-10-14 13:30:00,2010-10-20 13:30:00,1.369331,1.376665,0.0053559000709105,1.4112925545882238,1.3273694454117766,time,1.376665,0
42,1287754200,1.378665,1.395331,1.369999,1.381332,2415317.0,-0.0003368589302619,0.0019034082841029,0.0022402672143649,53.27004905095782,47.06481154721075,0.3336354662244,0.5361823093711702,0.6222425850186752,22102010,2010-10-14 13:30:00,2010-10-15 13:30:00,2010-10-19 13:30:00,1.383332,1.336665,-0.0337352132387597,1.4233232397862472,1.3433407602137526,lower,1.333332,-1
43,1288013400,1.395999,1.398665,1.381999,1.389999,1779211.0,0.000897755915346,0.0033624621085475,0.0024647061932014,71.81861143494153,56.61179092074125,0.2473101510789,0.5262636404521002,0.4699358497699782,25102010,2010-10-15 13:30:00,2010-10-18 13:30:00,2010-10-22 13:30:00,1.369331,1.381332,0.0087641337266153,1.4075566014544765,1.3311053985455237,time,1.381332,0
44,1288099800,1.386665,1.457999,1.367331,1.423999,9912624.0,0.0037718570474634,0.0071795275025308,0.0034076704550673,91.81861143494152,72.30242397361361,1.4115566663376,0.6180514900014701,2.283881989078681,26102010,2010-10-18 13:30:00,2010-10-19 13:30:00,2010-10-21 13:30:00,1.348665,1.383332,0.0257046783300523,1.384403384741704,1.3129266152582963,upper,1.396665,1
45,1288186200,1.416665,1.425332,1.376665,1.399999,5347505.0,0.0038128699646608,0.0081737579108933,0.0043608879462325,85.02121181889753,82.88614489626019,0.7486501652495,0.6270774425425301,1.193871943812944,27102010,2010-10-19 13:30:00,2010-10-20 13:30:00,2010-10-20 13:30:00,1.336665,1.376665,0.0299252243456662,1.3719660512502827,1.3013639487497173,upper,1.379332,1
46,1288272600,1.425999,1.433332,1.397333,1.412665,3362853.0,0.0044072562695203,0.0098699582831329,0.0054627020136126,79.71963770009464,85.5198203179779,0.4750584733245,0.6134496434657001,0.7744050035478781,28102010,2010-10-20 13:30:00,2010-10-21 13:30:00,2010-10-26 13:30:00,1.376665,1.423999,0.0343830924734775,1.4115643581658217,1.3417656418341783,upper,1.457999,1
47,1288359000,1.409332,1.456666,1.403465,1.455999,4210234.0,0.0072644426662906,0.0145432553464759,0.0072788126801852,81.1906097973727,81.97715310545495,0.6130096493766001,0.61624451732412,0.9947506746809424,29102010,2010-10-21 13:30:00,2010-10-22 13:30:00,2010-10-26 13:30:00,1.383332,1.423999,0.0293978596605876,1.4179198729193778,1.3487441270806222,upper,1.457999,1
48,1288618200,1.462665,1.516665,1.420665,1.427332,6836766.0,0.0067786371439348,0.0157521091101038,0.0089734719661689,71.01024278537143,77.30683009427959,0.9758334888312,0.68090780321619,1.4331360049362958,1112010,2010-10-22 13:30:00,2010-10-25 13:30:00,2010-10-26 13:30:00,1.381332,1.423999,0.0308883020157355,1.4149670419433693,1.347696958056631,upper,1.457999,1
49,1288704600,1.445331,1.458612,1.403332,1.416665,4836979.0,0.0053562438429137,0.0156687767698111,0.0103125329268974,58.24568303589691,70.14884520621366,0.6852378855035001,0.70028364944834,0.9785147576175848,2112010,2010-10-25 13:30:00,2010-10-26 13:30:00,2010-10-26 13:30:00,1.389999,1.423999,0.0244604492521217,1.4232768769271344,1.3567211230728653,upper,1.457999,1
50,1288791000,1.418665,1.499998,1.410665,1.451332,5612990.0,0.006302281682514,0.01819038503004,0.0118881033475259,62.48986640622403,63.91526407583078,0.814631200268,0.7172271065195399,1.135806487043036,3112010,2010-10-26 13:30:00,2010-10-27 13:30:00,2010-10-27 13:30:00,1.423999,1.399999,-0.0168539444199048,1.4561977408918885,1.3918002591081118,lower,1.376665,-1
51,1288877400,1.506666,1.688665,1.476732,1.659998,28122043.0,0.0197730589219489,0.0366044269999621,0.0168313680780131,69.54155383934484,63.42570109382191,4.6682535135914005,1.0973176659785602,4.2542407347724325,4112010,2010-10-27 13:30:00,2010-10-28 13:30:00,2010-10-28 13:30:00,1.399999,1.412665,0.0090471493193924,1.4307735586761374,1.3692244413238628,upper,1.433332,1
52,1288963800,1.657998,1.664665,1.581332,1.629332,15164205.0,0.0250692638526104,0.0481679478937762,0.0230986840411657,67.3642828883616,66.46523437797681,2.470752446106,1.31102936396672,1.8845897079149776,5112010,2010-10-28 13:30:00,2010-10-29 13:30:00,2010-10-29 13:30:00,1.412665,1.455999,0.0306753547373227,1.4334978544146555,1.3918321455853446,upper,1.456666,1
53,1289226600,1.633332,1.666665,1.601998,1.665332,7642132.0,0.0291614998666441,0.0595505588744709,0.0303890590078268,73.44901947726707,70.11828540165781,1.2726686967824,1.41356521853707,0.9003254183768848,8112010,2010-10-29 13:30:00,2010-11-01 13:30:00,2010-11-01 13:30:00,1.455999,1.427332,-0.0196888871489609,1.4793220256756363,1.4326759743243636,lower,1.420665,-1
54,1289313000,1.666665,1.712665,1.603338,1.641998,14366249.0,0.0284315674926157,0.0659285183735964,0.0374969508809807,76.2254455406565,72.34624930209503,2.3589352125502003,1.5083030731583302,1.5639663238308454,9112010,2010-11-01 13:30:00,2010-11-02 13:30:00,2010-11-02 13:30:00,1.427332,1.416665,-0.0074733839078784,1.450637363289651,1.404026636710349,lower,1.403332,-1
55,1289399400,1.631998,1.997998,1.603332,1.957331,45915615.0,0.0462655931137853,0.0953289422732124,0.049063349159427,81.74131884185113,77.13859461992489,8.9872056623565,2.33215862286903,3.853599654083738,10112010,2010-11-02 13:30:00,2010-11-03 13:30:00,2010-11-03 13:30:00,1.416665,1.451332,0.0244708523186497,1.43988439213867,1.3934456078613302,upper,1.499998,1
56,1289485800,1.906665,1.939999,1.821998,1.868998,29176439.0,0.0489337891424276,0.1102305855874616,0.061296796445034,71.93176560977294,76.63284333076017,5.4530706138122,2.8299598369178,1.9269074220329967,11112010,2010-11-03 13:30:00,2010-11-04 13:30:00,2010-11-04 13:30:00,1.451332,1.659998,0.1437755110477823,1.473723946777638,1.4289400532223622,upper,1.688665,1
57,1289572200,1.883331,2.033331,1.871332,1.989331,40937575.00000001,0.0551615123830445,0.1302486869238397,0.0750871745407951,70.06752314083244,74.58020253081882,8.143838701232502,3.58304274210339,2.2728834924396524,12112010,2010-11-04 13:30:00,2010-11-05 13:30:00,2010-11-05 13:30:00,1.659998,1.629332,-0.0184735162331521,1.718006539833982,1.6019894601660185,lower,1.581332,-1
58,1289831400,2.014665,2.195964,2.014665,2.053331,39377034.00000001,0.0595730460769396,0.1495534821369697,0.08998043606003,70.19195988525944,70.73041621195493,8.085408460025402,4.29400023922281,1.882954822910959,15112010,2010-11-05 13:30:00,2010-11-08 14:30:00,2010-11-09 14:30:00,1.629332,1.641998,0.007773737949049,1.6871353257026285,1.5715286742973713,upper,1.712665,1
59,1289917800,2.066665,2.093331,1.894665,1.977998,20215985.0,0.0535872818873359,0.1569645384192,0.103377256531864,66.72758999453961,68.99569100687715,3.998717789803,4.62534822965276,0.8645225378205085,16112010,2010-11-08 14:30:00,2010-11-09 14:30:00,2010-11-09 14:30:00,1.665332,1.641998,-0.0140116205057009,1.7241056794313816,1.6065583205686187,lower,1.603338,-1
60,1290004200,2.013331,2.049998,1.907331,1.965999,11255126.0,0.0453181681285277,0.1600249666925237,0.1147067985639959,52.05551683071469,62.99168890350455,2.2127566460874,4.7651607742347,0.4643613827369289,17112010,2010-11-09 14:30:00,2010-11-10 14:30:00,2010-11-10 14:30:00,1.641998,1.957331,0.1920422558370959,1.700555154729567,1.5834408452704332,upper,1.997998,1
61,1290090600,2.044665,2.049332,1.928005,1.992665,14343734.0,0.0384155964022953,0.1627262940668652,0.1243106976645698,49.809505521300544,56.19753744885159,2.858225671111,4.58415798998666,0.6235006902803796,18112010,2010-11-10 14:30:00,2010-11-11 14:30:00,2010-11-11 14:30:00,1.957331,1.868998,-0.0451293112917539,2.063173804338762,1.8514881956612377,lower,1.821998,-1
62,1290177000,2.010665,2.091331,1.979998,2.065999,17257427.0,0.035622076783777,0.1688382936442911,0.1332162168605141,49.41985789551256,50.428293415842575,3.5653826924573004,4.69362101462179,0.759623046119457,19112010,2010-11-11 14:30:00,2010-11-12 14:30:00,2010-11-12 14:30:00,1.868998,1.989331,0.0643836965047581,1.9735638897055088,1.764432110294491,upper,2.033331,1
63,1290436200,2.104665,2.229998,2.099998,2.226664,22949602.0,0.0410425428155457,0.1845193953799462,0.1434768525644005,51.8447718253665,50.358045080726505,5.1101052587728,5.07736467082083,1.0064483428066784,22112010,2010-11-12 14:30:00,2010-11-15 14:30:00,2010-11-15 14:30:00,1.989331,2.053331,0.0321716195042454,2.10184228941759,1.8768197105824096,upper,2.195964,1
64,1290522600,2.21933,2.378664,2.146004,2.304665,23671073.0,0.0459582585163348,0.2009246757098191,0.1549664171934842,65.18081568219772,55.4818151343589,5.4553893455545,5.38701008412126,1.0126933605776596,23112010,2010-11-15 14:30:00,2010-11-16 14:30:00,2010-11-16 14:30:00,2.053331,1.977998,-0.0366881910417755,2.1682921198740632,1.9383698801259368,lower,1.894665,-1
65,1290609000,2.351331,2.397998,2.288931,2.364664,21374406.0,0.0490463227968301,0.2162743206895219,0.1672279978926917,80.18353345218132,65.73637365324849,5.0543288389584,4.99372240178145,1.0121365250810357,24112010,2010-11-16 14:30:00,2010-11-17 14:30:00,2010-11-19 14:30:00,1.977998,2.065999,0.0444899337613082,2.0910280460870028,1.8649679539129973,upper,2.091331,1
66,1290781800,2.373332,2.399998,2.316664,2.354665,5258315.0,0.0462480738195957,0.2250380901671864,0.1787900163475907,89.20998530049376,78.19144481162424,1.2381570289475,4.57223104329498,0.2707993137755395,26112010,2010-11-17 14:30:00,2010-11-18 14:30:00,2010-11-19 14:30:00,1.965999,2.065999,0.0508647257704607,2.0788888937262797,1.853109106273721,upper,2.091331,1
67,1291041000,2.360811,2.396664,2.221998,2.288664,17183162.0,0.036227761040153,0.2240747176477819,0.1878469566076289,75.30126070907077,81.5649264872486,3.932648427556799,4.15111201592741,0.9473722733734028,29112010,2010-11-18 14:30:00,2010-11-19 14:30:00,2010-11-22 14:30:00,1.992665,2.226664,0.1174301751674265,2.106919752803609,1.8784102471963908,upper,2.229998,1
68,1291127400,2.249332,2.355331,2.227331,2.355331,33344403.0,0.0305900713656211,0.2260845458146554,0.1954944744490342,64.91288166576122,76.47470922510855,7.853710606239299,4.1279422305488,1.9025727996186537,30112010,2010-11-19 14:30:00,2010-11-22 14:30:00,2010-11-22 14:30:00,2.065999,2.226664,0.0777662525490088,2.184230972653562,1.947767027346438,upper,2.229998,1
69,1291213800,2.391331,2.427998,2.229998,2.289998,19487644.0,0.0195012093719994,0.2198709861640335,0.2003697767920341,45.02934138573493,61.74782792018895,4.4626665784712,4.17433710941562,1.0690719176477683,1122010,2010-11-22 14:30:00,2010-11-23 14:30:00,2010-11-23 14:30:00,2.226664,2.304665,0.035030431174169,2.356765579946533,2.0965624200534667,upper,2.378664,1
70,1291300200,2.26733,2.286498,2.079998,2.156665,30104535.0,0.0011929063042609,0.2018609096723602,0.2006680033680993,25.02934138573493,44.99052147907699,6.4925396975775,4.602315414564631,1.410711590307567,2122010,2010-11-23 14:30:00,2010-11-24 14:30:00,2010-12-01 14:30:00,2.304665,2.289998,-0.0063640485710503,2.439414859684341,2.169915140315659,time,2.289998,0
